titulo_oferta,empresa,ciudad,salario_raw,fecha_raw,modalidad_raw,descripcion_raw,url_oferta,fuente,fecha_publicacion,salario_usd,categoria_rol,clave_deduplicacion,ciudad_limpia,provincia,pais,nombre_rol,modalidad,nombre_tecnologia,categoria_tecnologia,tipo_fuente,num_vacantes,experiencia_anios
"Desarrollador de Nuevos Negocios CFO BUSINESS CONSULTING Importante firma financiera buscar incorporar a su staff un: Desarrollador de Negocios Este es un puesto muy demandante ya que implica el cumplimiento de dos resultados muy importantes • Consolidación de una cartera de clientes estratégicos y fidelizados. • Cuota... Tiempo Completo Quito, Pichincha • 05/06/2026 $500,00 / Mensual",,Quito,"$500,00",05/06/2026,Tiempo Completo,"Desarrollador de Nuevos Negocios CFO BUSINESS CONSULTING Importante firma financiera buscar incorporar a su staff un: Desarrollador de Negocios Este es un puesto muy demandante ya que implica el cumplimiento de dos resultados muy importantes • Consolidación de una cartera de clientes estratégicos y fidelizados. • Cuota... Tiempo Completo Quito, Pichincha • 05/06/2026 $500,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3049158/desarrollador-de-nuevos-negocios-en-pichincha,trabajosdiarios,2026-06-05,500.0,Desarrollo de Software,"desarrollador de nuevos negocios cfo business consulting importante firma financiera buscar incorporar a su staff un: desarrollador de negocios este es un puesto muy demandante ya que implica el cumplimiento de dos resultados muy importantes • consolidación de una cartera de clientes estratégicos y fidelizados. • cuota... tiempo completo quito, pichincha • 05/06/2026 $500,00 / mensual||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Desarrollador De Nuevos Negocios Cfo Business Consulting Importante Firma Financiera Buscar Incorporar A Su Staff Un: Desarrollador De Negocios Este Es Un Puesto Muy Demandante Ya Que Implica El Cumplimiento De Dos Resultados Muy Importantes • Consolidación De Una Cartera De Clientes Estratégicos Y Fidelizados. • Cuota... Tiempo Completo Quito, Pichincha • 05/06/2026 $500,00 / Mensual",Presencial,No especificado,No especificado,Scraping,1,
"Electrico programador SURGALARE Programación de PLC y HMI Gestión de Variadores de Velocidad Mantenimiento de Sistemas de Control Distribuido Calibración de Instrumentación Análisis de Fallas Control de Tensión y Velocidad Automatización de Bobinado Sistema de Visión Artificial para Detección de Roturas Optimización Térmica... Tiempo Completo DURAN, Guayas • 02/06/2026 $800,00 / Mensual",,DURAN,"$800,00",02/06/2026,Tiempo Completo,"Electrico programador SURGALARE Programación de PLC y HMI Gestión de Variadores de Velocidad Mantenimiento de Sistemas de Control Distribuido Calibración de Instrumentación Análisis de Fallas Control de Tensión y Velocidad Automatización de Bobinado Sistema de Visión Artificial para Detección de Roturas Optimización Térmica... Tiempo Completo DURAN, Guayas • 02/06/2026 $800,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3047445/electrico-programador-en-guayas,trabajosdiarios,2026-06-02,800.0,Data / BI,"electrico programador surgalare programación de plc y hmi gestión de variadores de velocidad mantenimiento de sistemas de control distribuido calibración de instrumentación análisis de fallas control de tensión y velocidad automatización de bobinado sistema de visión artificial para detección de roturas optimización térmica... tiempo completo duran, guayas • 02/06/2026 $800,00 / mensual||duran|trabajosdiarios",Duran,No especificado,Ecuador,"Electrico Programador Surgalare Programación De Plc Y Hmi Gestión De Variadores De Velocidad Mantenimiento De Sistemas De Control Distribuido Calibración De Instrumentación Análisis De Fallas Control De Tensión Y Velocidad Automatización De Bobinado Sistema De Visión Artificial Para Detección De Roturas Optimización Térmica... Tiempo Completo Duran, Guayas • 02/06/2026 $800,00 / Mensual",Presencial,No especificado,No especificado,Scraping,1,
"Bordador con experiencia LEICOSS Se requiere BORDADOR con experiencia para empresa textil dedicada a la confección y distribución de ropa infantil al por mayor. Buscamos una persona responsable, detallista y comprometida, con conocimientos en manejo de máquinas de bordado industrial y dominio del programa... Tiempo Completo Quito, Pichincha • 26/05/2026 $450,00 / Mensual",,Quito,"$450,00",26/05/2026,Tiempo Completo,"Bordador con experiencia LEICOSS Se requiere BORDADOR con experiencia para empresa textil dedicada a la confección y distribución de ropa infantil al por mayor. Buscamos una persona responsable, detallista y comprometida, con conocimientos en manejo de máquinas de bordado industrial y dominio del programa... Tiempo Completo Quito, Pichincha • 26/05/2026 $450,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3044680/bordador-con-experiencia-en-pichincha,trabajosdiarios,2026-05-26,450.0,Otros,"bordador con experiencia leicoss se requiere bordador con experiencia para empresa textil dedicada a la confección y distribución de ropa infantil al por mayor. buscamos una persona responsable, detallista y comprometida, con conocimientos en manejo de máquinas de bordado industrial y dominio del programa... tiempo completo quito, pichincha • 26/05/2026 $450,00 / mensual||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Bordador Con Experiencia Leicoss Se Requiere Bordador Con Experiencia Para Empresa Textil Dedicada A La Confección Y Distribución De Ropa Infantil Al Por Mayor. Buscamos Una Persona Responsable, Detallista Y Comprometida, Con Conocimientos En Manejo De Máquinas De Bordado Industrial Y Dominio Del Programa... Tiempo Completo Quito, Pichincha • 26/05/2026 $450,00 / Mensual",Presencial,No especificado,No especificado,Scraping,1,
"Bordador TA DESIGNS Bordador y Programador con experiencia de al menos 2 años, bordadoras de varios cabezales y manejo completo del equipo. Trabajo estable con afiliación al seguro iess y derechos de ley, jornada diurna. Tiempo Completo Quito, Pichincha • 26/05/2026",,Quito,,26/05/2026,Tiempo Completo,"Bordador TA DESIGNS Bordador y Programador con experiencia de al menos 2 años, bordadoras de varios cabezales y manejo completo del equipo. Trabajo estable con afiliación al seguro iess y derechos de ley, jornada diurna. Tiempo Completo Quito, Pichincha • 26/05/2026",https://ec.trabajosdiarios.com/trabajo/3044630/bordador-en-pichincha,trabajosdiarios,2026-05-26,,Desarrollo de Software,"bordador ta designs bordador y programador con experiencia de al menos 2 años, bordadoras de varios cabezales y manejo completo del equipo. trabajo estable con afiliación al seguro iess y derechos de ley, jornada diurna. tiempo completo quito, pichincha • 26/05/2026||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Bordador Ta Designs Bordador Y Programador Con Experiencia De Al Menos 2 Años, Bordadoras De Varios Cabezales Y Manejo Completo Del Equipo. Trabajo Estable Con Afiliación Al Seguro Iess Y Derechos De Ley, Jornada Diurna. Tiempo Completo Quito, Pichincha • 26/05/2026",Presencial,No especificado,No especificado,Scraping,1,2.0
"Supervisor de Obra SATMEC SOLICITUD DE SERVICIOS PROFESIONALES INGENIERA CIVIL – SUPERVISIÓN DE OBRA Empresa del sector industrial ubicada en Guayaquil busca contratar los servicios de una Ingeniero o Ingeniera Civil titulado y habilitada para la supervisión de un proyecto de rehabilitación Por Contrato Guayaquil, Guayas • 01/07/2026",,Guayaquil,,01/07/2026,Por Contrato,"Premium Supervisor de Obra SATMEC SOLICITUD DE SERVICIOS PROFESIONALES INGENIERA CIVIL – SUPERVISIÓN DE OBRA Empresa del sector industrial ubicada en Guayaquil busca contratar los servicios de una Ingeniero o Ingeniera Civil titulado y habilitada para la supervisión de un proyecto de rehabilitación Por Contrato Guayaquil, Guayas • 01/07/2026",https://ec.trabajosdiarios.com/trabajo/3046133/supervisor-de-obra-en-guayas,trabajosdiarios,2026-07-01,,Data / BI,"supervisor de obra satmec solicitud de servicios profesionales ingeniera civil – supervisión de obra empresa del sector industrial ubicada en guayaquil busca contratar los servicios de una ingeniero o ingeniera civil titulado y habilitada para la supervisión de un proyecto de rehabilitación por contrato guayaquil, guayas • 01/07/2026||guayaquil|trabajosdiarios",Guayaquil,No especificado,Ecuador,"Supervisor De Obra Satmec Solicitud De Servicios Profesionales Ingeniera Civil – Supervisión De Obra Empresa Del Sector Industrial Ubicada En Guayaquil Busca Contratar Los Servicios De Una Ingeniero O Ingeniera Civil Titulado Y Habilitada Para La Supervisión De Un Proyecto De Rehabilitación Por Contrato Guayaquil, Guayas • 01/07/2026",Presencial,No especificado,No especificado,Scraping,1,
"Operador CORP UNION Y PROGRESO Enfoque en la gestión de altos volúmenes de llamadas telefónicas (entrantes y salientes) y mensajes digitales desde centros de contacto. Funciones clave: Realizar telemercadeo, gestionar encuestas, agendar citas y ejecutar soporte técnico básico bajo métricas de tiempo Tiempo Completo Sin experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",,Quito,"$482,00",30/06/2026,Tiempo Completo,"Premium Operador CORP UNION Y PROGRESO Enfoque en la gestión de altos volúmenes de llamadas telefónicas (entrantes y salientes) y mensajes digitales desde centros de contacto. Funciones clave: Realizar telemercadeo, gestionar encuestas, agendar citas y ejecutar soporte técnico básico bajo métricas de tiempo Tiempo Completo Sin experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3058643/operador-en-pichincha,trabajosdiarios,2026-06-30,482.0,Soporte Técnico,"operador corp union y progreso enfoque en la gestión de altos volúmenes de llamadas telefónicas (entrantes y salientes) y mensajes digitales desde centros de contacto. funciones clave: realizar telemercadeo, gestionar encuestas, agendar citas y ejecutar soporte técnico básico bajo métricas de tiempo tiempo completo sin experiencia quito, pichincha • 30/06/2026 $482,00 / mensual||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Operador Corp Union Y Progreso Enfoque En La Gestión De Altos Volúmenes De Llamadas Telefónicas (Entrantes Y Salientes) Y Mensajes Digitales Desde Centros De Contacto. Funciones Clave: Realizar Telemercadeo, Gestionar Encuestas, Agendar Citas Y Ejecutar Soporte Técnico Básico Bajo Métricas De Tiempo Tiempo Completo Sin Experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",Presencial,Git,Herramienta,Scraping,1,
"Médicos Generales ALFAMED VITAL MÉDICO GENERAL ATENCIÓN MÉDICA DOMICILIARIA Importante empresa dedicada a la prestación de servicios de atención médica a domicilio se encuentra en la búsqueda de Médicos Generales comprometidos con la excelencia, la calidad asistencial y el trato humanizado, para form Por Contrato Quito, Pichincha • 30/06/2026 $200,00 / Semanal",,Quito,"$200,00",30/06/2026,Por Contrato,"Premium Médicos Generales ALFAMED VITAL MÉDICO GENERAL ATENCIÓN MÉDICA DOMICILIARIA Importante empresa dedicada a la prestación de servicios de atención médica a domicilio se encuentra en la búsqueda de Médicos Generales comprometidos con la excelencia, la calidad asistencial y el trato humanizado, para form Por Contrato Quito, Pichincha • 30/06/2026 $200,00 / Semanal",https://ec.trabajosdiarios.com/trabajo/3058286/medicos-generales-en-pichincha,trabajosdiarios,2026-06-30,200.0,QA / Testing,"médicos generales alfamed vital médico general atención médica domiciliaria importante empresa dedicada a la prestación de servicios de atención médica a domicilio se encuentra en la búsqueda de médicos generales comprometidos con la excelencia, la calidad asistencial y el trato humanizado, para form por contrato quito, pichincha • 30/06/2026 $200,00 / semanal||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Médicos Generales Alfamed Vital Médico General Atención Médica Domiciliaria Importante Empresa Dedicada A La Prestación De Servicios De Atención Médica A Domicilio Se Encuentra En La Búsqueda De Médicos Generales Comprometidos Con La Excelencia, La Calidad Asistencial Y El Trato Humanizado, Para Form Por Contrato Quito, Pichincha • 30/06/2026 $200,00 / Semanal",Presencial,Excel,Herramienta,Scraping,1,
"Vendedor CORP UNION Y PROGRESO ¿Te apasionan las ventas y los resultados? Buscamos personas con actitud, ambición y enfoque en el cliente para formar parte de nuestro equipo comercial. Funciones principales: * Contactar y asesorar a clientes potenciales. * Identificar necesidades y ofrecer so Tiempo Completo Sin experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",,Quito,"$482,00",30/06/2026,Tiempo Completo,"Premium Vendedor CORP UNION Y PROGRESO ¿Te apasionan las ventas y los resultados? Buscamos personas con actitud, ambición y enfoque en el cliente para formar parte de nuestro equipo comercial. Funciones principales: * Contactar y asesorar a clientes potenciales. * Identificar necesidades y ofrecer so Tiempo Completo Sin experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3057085/vendedor-en-pichincha,trabajosdiarios,2026-06-30,482.0,Data / BI,"vendedor corp union y progreso ¿te apasionan las ventas y los resultados? buscamos personas con actitud, ambición y enfoque en el cliente para formar parte de nuestro equipo comercial. funciones principales: * contactar y asesorar a clientes potenciales. * identificar necesidades y ofrecer so tiempo completo sin experiencia quito, pichincha • 30/06/2026 $482,00 / mensual||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Vendedor Corp Union Y Progreso ¿Te Apasionan Las Ventas Y Los Resultados? Buscamos Personas Con Actitud, Ambición Y Enfoque En El Cliente Para Formar Parte De Nuestro Equipo Comercial. Funciones Principales: * Contactar Y Asesorar A Clientes Potenciales. * Identificar Necesidades Y Ofrecer So Tiempo Completo Sin Experiencia Quito, Pichincha • 30/06/2026 $482,00 / Mensual",Presencial,No especificado,No especificado,Scraping,1,
"Agente financiero CORP UNION Y PROGRESO Buscamos un Analista de Crédito responsable de evaluar solicitudes de financiamiento, verificar documentación, analizar la capacidad de pago de los clientes y emitir recomendaciones de aprobación o rechazo de créditos. Se requiere capacidad analítica, atención al detall Por Contrato Sin experiencia Quito, Pichincha • 30/06/2026 $600,00 / Mensual",,Quito,"$600,00",30/06/2026,Por Contrato,"Premium Agente financiero CORP UNION Y PROGRESO Buscamos un Analista de Crédito responsable de evaluar solicitudes de financiamiento, verificar documentación, analizar la capacidad de pago de los clientes y emitir recomendaciones de aprobación o rechazo de créditos. Se requiere capacidad analítica, atención al detall Por Contrato Sin experiencia Quito, Pichincha • 30/06/2026 $600,00 / Mensual",https://ec.trabajosdiarios.com/trabajo/3056879/agente-financiero-en-pichincha,trabajosdiarios,2026-06-30,600.0,Otros,"agente financiero corp union y progreso buscamos un analista de crédito responsable de evaluar solicitudes de financiamiento, verificar documentación, analizar la capacidad de pago de los clientes y emitir recomendaciones de aprobación o rechazo de créditos. se requiere capacidad analítica, atención al detall por contrato sin experiencia quito, pichincha • 30/06/2026 $600,00 / mensual||quito|trabajosdiarios",Quito,No especificado,Ecuador,"Agente Financiero Corp Union Y Progreso Buscamos Un Analista De Crédito Responsable De Evaluar Solicitudes De Financiamiento, Verificar Documentación, Analizar La Capacidad De Pago De Los Clientes Y Emitir Recomendaciones De Aprobación O Rechazo De Créditos. Se Requiere Capacidad Analítica, Atención Al Detall Por Contrato Sin Experiencia Quito, Pichincha • 30/06/2026 $600,00 / Mensual",Presencial,No especificado,No especificado,Scraping,1,
DESARROLLADORES DE SOFTWARE,,Guayaquil,"700 A 900 Oferta destacada Técnico especialista en inyección diésel. Ubicación: Guayaquil | Provincia: Guayas Buscamos: Técnico especialista en inyección diésel para integrarse a nuestro laboratorio. Requisitos clave: Experiencia comprobable en reparación de inyectores electrónicos y sistemas Common Rail. Manejo... Publicación: 07/05/2026 - Salario: ---------- Oferta destacada AUXILIAR DE MANTENIMIENTO DE MAQUINAS Ubicación: Samborondon | Provincia: Guayas Auxiliar de Mantenimiento Técnico Si tienes experiencia en máquinas de gimnasio, electricidad o mantenimiento técnico, esta es tu oportunidad de formar parte de uno de... Publicación: 08/04/2026 - Salario: ---------- Empleos Destacados RECEPCIONISTA. VENDEDOR LINEA HOSPITALARIA Asistente de Cobranzas y Control de Cartera Conductor con LICENCIA TIPO E Coordinador Administrativo y Compras Top Provincias Empleos Azuay Empleos Chimborazo Empleos Guayas Empleos Pichincha Empleos Tungurahua Top Búsquedas Empleos sin experiencia Empleos medio tiempo Empleos asistente Empleos ventas Empleos call center Enlaces de Interés Buscar Empleos Recibir Empleos en Tu Email Términos de Uso Denunciar oferta de empleo OFERTAS DE EMPLEO DESTACADAS Oferta destacada Administrador de Supermercado (Quito) Ubicación: Quito - Centro Norte De La Ciudad | Provincia : Pichincha 🛒 ¡Lidera la Excelencia Operativa en el Sector Retail! – Administrador de Supermercado (Quito) ¿Eres un experto en la gestión integral de retail, apasionado por... Publicación: 30/06/2026 - Salario: ---------- Oferta destacada RECEPCIONISTA. Ubicación: Escobedo 837 Y Junin | Provincia : Guayas Atencion al cliente, en recepcion y entrega de equipos electronicos. Manejo de publicaciones y videos en redes sociales del giro del negocio. demas tareas propias... Publicación: 01/07/2026 - Salario: ---------- Oferta destacada VENDEDOR LINEA HOSPITALARIA Ubicación: Guayaquil | Provincia : Guayas Empresa en expansión de servicios de Alimentación Nutricional para pacientes en Hospitalización, requiere contratar los servicios de persona proactiva, dinámica con facilidad de palabra y... Publicación: 30/06/2026 - Salario: ---------- Oferta destacada Estamos buscando Vendedor Ubicación: Quito | Provincia : Pichincha 📢 ¡Estamos buscando Vendedor(a)! ¿Te apasionan las ventas y el trato con clientes? En CTS-SOLUTIONS ECUADOR S.A.S queremos sumar a nuestro equipo una persona proactiva,... Publicación: 26/06/2026 - Salario: ---------- Oferta destacada Asistente de Cobranzas y Control de Cartera Ubicación: Guayaquil | Provincia : Guayas Requisitos: • Egresado o estudios superiores culminados en Contabilidad y Auditoría, Administración de Empresas o carreras afines. • Experiencia mínima de 2 años en posiciones... Publicación: 30/06/2026 - Salario: 600 - 700 Un Mejor Empleo® La Guía de Empleos de Ecuador - Bolsa de Trabajo Para información sobre como aplicar a ofertas de empleo escríbanos a candidatos@unmejorempleo.com Para información a empresas escríbanos a empresas@unmejorempleo.com Candidatos Regístrate Ingresa a tu cuenta Reestablecer clave Búsquedas frecuentes Búsquedas por Provincia Buscar empleo Términos de uso Política de privacidad Empresas Regístrese Ingrese a su cuenta Recordar clave Normas de publicación ¿Necesita ayuda? Contáctenos Preguntas frecuentes ¿Quiénes somos? Información de interés Derechos Reservados ® 2007 - 2026 Facebook Twitter",30/06/2026,Tiempo Completo,"OPORTUNIDAD LABORAL!! Empresa de tecnología busca DESARROLLADORES DE SOFTWARE, para la ciudad de Guayaquil. Propósito del cargo: Desarrollar y brindar soluciones, mantenimiento a sistemas nuevos y existentes. REQUISITOS: Perfil requerido * Ingenieros en Sistemas. * Buena comunicación * Proactivo al trabajo en equipo * Disposición a proponer y generar soluciones * Idioma Ingles hablado y escrito intermedio (deseable) Experiencia * Programador / Desarrollador con al menos 3 años realizando desarrollos de sistemas en lenguaje php para backend y experiencia demostrable en el uso del framework Laravel, así como en tecnologías de frontend: HTML, CSS y Javascript. * Trabajos de integración y uso de APIs/Web services Conocimientos técnicos * PHP -> nivel intermedio / avanzado * Laravel -> nivel intermedio / avanzado * MySQL -> nivel intermedio / avanzado * REDIS -> nivel intermedio / avanzado * NodeJS -> nivel intermedio * Javascript/jQuery/React/Vue.js -> nivel intermedio / avanzado * Integraciones basadas en APIs Rest * Manejo de software de control de versiones -> (GIT) * Experiencia trabajando con infraestructura en la nube -> (Deseable) * Experiencia en DevOps -> (Deseable) Personas interesadas enviar su CV / Curriculum en inglés y/o español",https://www.unmejorempleo.com.ec/empleo-en_guayas_desarrolladores_de_software-4490591.html,unmejorempleo,2026-06-30,800.0,Frontend,desarrolladores de software||guayaquil|unmejorempleo,Guayaquil,No especificado,Ecuador,Desarrolladores De Software,Presencial,JavaScript,Lenguaje,Scraping,1,3.0
